# OGLE EWS map.dat file for OGLE-2024-BLG-0521
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
118767 1208.19 1740.04 20.393  1.846 18.547  83   0 0.125 3220   7 0.077
118768 1309.99 1739.70 20.581  1.967 18.614  84   0 0.134 3220   5 0.072
118770 1236.00 1740.92 20.318  1.734 18.584  81   0 0.095 3220   7 0.067
118771 1283.65 1741.59 20.335  1.812 18.523  81   0 0.098 3221   4 0.060
118772 1392.82 1741.56 20.597  1.850 18.748  82   0 0.136 3227   1 0.073
118775 1271.91 1743.04 20.696  1.662 19.034  83   0 0.122 3224   2 0.094
118776 1151.74 1744.37 20.447  1.738 18.709  79   0 0.106 3225   1 0.082
118777 1221.70 1744.69 99.999  9.999 17.814   0   0 9.999 3232   3 0.116
118778 1338.93 1743.10 21.193  1.973 19.220  80   0 0.231 3207   8 0.131
118780 1195.89 1744.92 20.153  1.692 18.460  83   0 0.085 3224   4 0.059
118781 1229.23 1745.19 99.999  9.999 18.648   0   0 9.999 3211   6 0.121
118782 1381.17 1745.14 20.744  1.840 18.905  83   0 0.114 3220   4 0.082
118785 1191.40 1745.01 20.535  1.668 18.867  81   0 0.115 3218   5 0.082
118786 1318.79 1745.17 99.999  9.999 18.780   0   0 9.999 3222   4 0.092
118788 1101.97 1747.04 20.573  1.398 19.174  82   0 0.110 3217   4 0.110
118789 1269.53 1747.05 20.883  2.156 18.727  84   0 0.156 3220   7 0.070
118791 1143.54 1748.21 99.999  9.999 18.477   0   0 9.999 3230   5 0.084
118792 1280.27 1749.61 20.469  1.140 19.329  83   0 0.115 3213   8 0.123
118793 1312.67 1749.87 20.740  1.744 18.996  81   0 0.132 3226   5 0.092
118794 1343.09 1747.35 20.678  1.726 18.952  80   1 0.135 3216   9 0.099
118795 1331.86 1748.09 99.999  9.999 19.217   0   0 9.999 3123   5 0.228
118796 1370.30 1749.50 20.495  1.464 19.031  83   0 0.112 3223   7 0.098
118799 1204.24 1750.42 99.999  9.999 18.785   0   0 9.999 3225   8 0.098
118802 1157.46 1754.48 20.267  1.761 18.505  81   0 0.079 3222   3 0.062
118805 1276.33 1754.59 20.563  1.595 18.968  82   0 0.134 3221   3 0.087
118806 1359.48 1754.11 21.411  2.457 18.954  78   0 0.213 3224   4 0.095
118809 1127.81 1758.98 99.999  9.999 19.206   0   0 9.999 3226   2 0.123
118810 1127.19 1755.03 21.003  1.936 19.066  81   0 0.167 3228   1 0.108
118811 1147.48 1756.39 20.918  2.026 18.892  83   0 0.198 3220   9 0.110
118812 1251.93 1755.67 21.068  2.074 18.993  79   1 0.194 3218   2 0.094
118815 1291.81 1756.29 21.084  1.925 19.158  81   0 0.182 3219   5 0.111
118816 1322.91 1756.68 20.715  2.103 18.612  81   0 0.131 3223   9 0.087
118817 1366.69 1756.59 21.345  2.173 19.172  80   0 0.254 3214   7 0.120
118818 1184.85 1759.71 20.672  1.768 18.904  81   0 0.113 3219   7 0.085
118821 1340.17 1758.67 20.868  2.268 18.601  82   0 0.157 3219  13 0.087
118823 1296.23 1758.98 99.999  9.999 18.843   0   0 9.999 3222   7 0.090
118828 1232.37 1761.83 19.786  1.318 18.469  84   0 0.060 3226   5 0.070
118829 1363.78 1762.10 99.999  9.999 18.452   0   0 9.999 3219  10 0.097
118832 1103.36 1764.90 20.398  1.624 18.774  85   0 0.120 3222   5 0.102
118833 1124.10 1763.65 99.999  9.999 18.662   0   0 9.999 3225   6 0.074
118835 1196.19 1766.60 19.788  1.635 18.153  83   0 0.056 3226   5 0.064
118836 1327.65 1763.09 20.836  1.669 19.167  81   1 0.156 3216   4 0.130
118837 1353.10 1765.66 20.587  1.629 18.958  82   0 0.109 3221   5 0.124
118839 1316.99 1765.28 21.208  2.365 18.843  82   0 0.199 3220   5 0.086
118840 1347.33 1766.34 21.126  1.954 19.172  81   0 0.204 3211   7 0.151
118842 1142.17 1767.08 99.999  9.999 19.335   0   0 9.999 3196   4 0.156
118843 1147.12 1765.96 99.999  9.999 18.249   0   0 9.999 3229   3 0.122
118845 1232.40 1768.64 99.999  9.999 18.647   0   0 9.999 3228   2 0.078
118846 1313.59 1768.78 20.640  1.977 18.663  82   0 0.126 3227   2 0.074
118849 1110.55 1769.60 20.758  1.692 19.066  83   0 0.149 3214   7 0.116
118850 1220.08 1770.16 20.365  1.694 18.671  84   0 0.092 3222   4 0.076
118851 1254.50 1769.84 20.292  1.651 18.641  83   0 0.083 3225   5 0.077
118861 1140.79 1775.60 20.580  2.172 18.408  83   0 0.137 3224   7 0.074
118862 1127.20 1775.20 19.969  0.997 18.972  83   0 0.073 3221   3 0.122
118863 1146.43 1774.09 99.999  9.999 19.219   0   0 9.999 3215   6 0.134
118864 1251.37 1776.88 20.273  1.643 18.630  84   0 0.093 3223   4 0.071
118865 1276.68 1775.15 20.349  1.700 18.648  83   0 0.106 3224   5 0.074
118866 1384.32 1774.35 20.869  1.949 18.920  80   0 0.181 3221   5 0.085
118867 1234.75 1772.89 20.661  1.573 19.089  84   0 0.137 3223   5 0.115
118869 1110.79 1776.26 21.096  2.085 19.012  83   0 0.195 3223   2 0.104
118870 1209.83 1777.00 20.720  2.026 18.695  84   0 0.169 3221   7 0.078
118875 1213.90 1777.61 20.306  1.369 18.937  84   0 0.112 3222   5 0.095
118880 1351.97 1779.51 20.340  1.628 18.711  84   0 0.113 3218   6 0.101
118882 1175.65 1780.23 20.119  1.597 18.523  82   0 0.131 3217   6 0.060
118883 1228.44 1777.43 99.999  9.999 19.085   0   0 9.999 3220   5 0.113
118884 1283.38 1779.69 20.641  1.591 19.050  83   0 0.105 3217   5 0.101
118887 1199.26 1780.69 20.137  1.750 18.387  81   0 0.095 3221   7 0.058
118888 1246.06 1779.11 20.815  1.820 18.996  83   0 0.136 3225   3 0.098
118889 1394.87 1780.64 20.092  1.654 18.438  83   0 0.093 3231   4 0.085
118890 1322.28 1780.59 99.999  9.999 19.170   0   0 9.999 3221   5 0.116
118894 1166.79 1784.17 20.495  1.790 18.705  80   0 0.097 3224   2 0.073
118895 1278.43 1782.72 20.967  1.787 19.180  84   0 0.187 3192   6 0.178
118896 1292.88 1783.45 20.742  1.965 18.777  80   0 0.120 3220   6 0.075
118897 1313.49 1782.45 99.999  9.999 18.848   0   0 9.999 3228   2 0.093
118900 1333.13 1784.05 21.173  2.065 19.108  83   0 0.185 3220   5 0.152
118901 1354.97 1784.52 20.191  1.437 18.754  85   0 0.109 3220  10 0.101
118905 1249.51 1785.13 20.493  1.648 18.846  83   0 0.107 3221   6 0.084
118908 1110.47 1789.29 19.870  1.399 18.471  84   0 0.070 3229   8 0.089
118909 1170.34 1787.15 20.356  1.560 18.796  82   0 0.113 3225   4 0.085
118911 1285.74 1788.02 21.105  2.079 19.026  83   0 0.216 3220   3 0.099
118912 1353.61 1788.69 20.494  1.476 19.018  83   0 0.157 3205  13 0.157
118920 1169.37 1790.90 20.513  1.887 18.626  83   0 0.169 3226   8 0.086
118921 1201.50 1791.56 20.390  1.443 18.947  85   0 0.109 3219   8 0.089
118922 1342.45 1791.19 20.752  1.976 18.776  80   1 0.147 3224   4 0.086
118923 1224.89 1791.61 20.622  1.340 19.282  83   0 0.117 3217   5 0.128
118926 1157.32 1793.44 20.840  1.589 19.251  81   0 0.138 3221   3 0.126
118927 1248.20 1795.86 20.164  1.549 18.615  82   0 0.075 3227   2 0.070
118929 1118.52 1795.85 99.999  9.999 19.530   0   0 9.999 2933   0 0.323
118930 1217.16 1794.09 21.024  1.952 19.071  80   1 0.134 3224   4 0.098
118931 1373.98 1794.27 20.971  1.978 18.993  82   0 0.157 3216   5 0.089
118932 1181.79 1796.48 20.020  1.643 18.377  82   0 0.064 3220   7 0.052
118933 1232.07 1795.87 20.836  2.189 18.647  82   0 0.162 3220   8 0.071
118934 1379.99 1796.38 20.273  1.552 18.721  82   0 0.090 3218   4 0.071
118940 1223.07 1796.61 21.145  2.216 18.929  83   0 0.182 3220   6 0.090
118943 1124.17 1800.25 20.311  1.667 18.644  83   1 0.109 3181   5 0.140
118944 1196.90 1797.47 20.458  1.500 18.957  83   0 0.114 3220   6 0.087
118947 1245.00 1800.82 20.985  1.920 19.065  81   0 0.210 3220   8 0.102
118948 1339.08 1802.80 20.428  1.685 18.743  82   0 0.098 3223   6 0.075
118952 1147.80 1802.52 20.070  1.557 18.514  83   0 0.077 3228   1 0.070
118956 1238.33 1801.45 21.031  1.596 19.435  82   0 0.189 3207   9 0.142
118957 1361.42 1802.96 20.666  1.853 18.814  84   0 0.121 3223   4 0.082
118958 1393.27 1801.69 99.999  9.999 18.790   0   0 9.999 3220   7 0.079
118959 1173.32 1802.19 20.448  1.700 18.748  84   0 0.135 3222   4 0.078
118960 1201.89 1803.44 20.176  1.286 18.890  84   0 0.101 3222   4 0.083
118961 1223.37 1802.90 20.536  1.823 18.713  83   0 0.134 3223   5 0.073
118962 1255.29 1803.44 20.331  1.522 18.808  83   0 0.106 3224   4 0.081
118965 1215.32 1802.85 20.709  1.779 18.930  83   0 0.132 3220   4 0.083
118966 1353.65 1803.70 20.487  1.891 18.596  83   0 0.108 3224   3 0.070
118967 1376.54 1803.60 21.351  2.503 18.848  77   0 0.238 3223   4 0.083
118968 1262.12 1805.43 20.160  1.406 18.754  81   0 0.085 3227   2 0.075
118970 1289.47 1805.81 20.641  1.882 18.759  81   1 0.127 3225   4 0.075
118973 1197.53 1807.00 19.717  1.409 18.307  82   1 0.054 3225   6 0.053
118974 1226.12 1807.33 19.954  1.508 18.447  83   0 0.075 3222   4 0.059
118975 1281.57 1810.69 20.466  1.912 18.554  82   0 0.117 3223   3 0.060
118976 1347.89 1806.76 20.355  1.786 18.569  82   1 0.088 3220   4 0.064
118979 1179.10 1806.54 20.676  1.676 19.000  81   0 0.136 3218   7 0.087
118980 1190.23 1807.08 20.797  1.786 19.011  81   0 0.159 3219   7 0.092
118981 1234.89 1806.50 99.999  9.999 18.919   0   0 9.999 3212  11 0.102
118982 1283.90 1806.40 20.609  1.397 19.212  80   0 0.109 3216   7 0.108
118990 1316.66 1811.55 20.907  1.898 19.009  83   0 0.171 3218   6 0.094
118991 1323.85 1812.46 20.552  1.998 18.554  82   0 0.129 3225   3 0.060
118997 1171.69 1813.63 20.187  1.821 18.366  82   0 0.085 3225   4 0.053
118998 1208.64 1813.42 99.999  9.999 18.950   0   0 9.999 3217   7 0.088
118999 1253.74 1812.82 99.999  9.999 18.826   0   0 9.999 3229   5 0.085
119000 1343.32 1813.45 20.981  2.042 18.939  80   0 0.198 3223   4 0.087
119005 1229.74 1814.77 99.999  9.999 18.562   0   0 9.999 3226   5 0.108
119006 1109.12 1816.06 20.200  1.677 18.523  84   0 0.104 3177   9 0.135
119007 1387.82 1815.77 21.381  2.251 19.130  81   1 0.209 3213   4 0.121
119010 1264.70 1816.51 20.684  1.839 18.845  81   0 0.139 3219   4 0.079
119011 1350.46 1815.47 99.999  9.999 19.133   0   0 9.999 3219   4 0.119
119012 1255.28 1818.27 20.441  1.771 18.670  81   1 0.085 3225   8 0.068
119013 1330.52 1818.41 20.274  1.673 18.601  82   0 0.091 3224   3 0.062
119016 1128.38 1818.43 20.725  1.643 19.082  82   0 0.152 3198   6 0.174
119017 1185.56 1819.26 20.394  1.609 18.785  80   0 0.103 3219   2 0.075
119018 1286.15 1817.97 21.318  2.137 19.181  78   0 0.195 3221   4 0.107
119020 1114.11 1817.61 19.665  1.118 18.547  84   1 0.123 3054   6 0.197
119022 1191.14 1819.93 21.131  1.934 19.197  81   0 0.185 3215   3 0.109
119023 1291.44 1821.21 20.769  2.282 18.487  81   0 0.146 3217   7 0.059
119024 1297.36 1819.65 20.846  1.965 18.881  81   0 0.159 3215   5 0.082
119025 1353.67 1820.34 99.999  9.999 19.303   0   0 9.999 3222   3 0.137
119027 1223.30 1821.53 99.999  9.999 18.870   0   0 9.999 3222   6 0.090
119031 1246.32 1822.55 20.218  1.229 18.989  81   0 0.067 3226   2 0.097
119033 1144.60 1824.26 20.473  1.698 18.775  84   0 0.119 3222   7 0.088
119034 1179.35 1824.19 20.432  1.733 18.698  82   0 0.121 3222   5 0.073
119036 1166.26 1826.60 19.964  1.587 18.377  84   0 0.087 3228   2 0.058
119037 1228.49 1822.75 18.268  0.058 18.209  85   0 0.019 3231   5 0.062
119038 1372.85 1824.57 99.999  9.999 19.086   0   0 9.999 3224   2 0.100
119039 1188.89 1826.49 20.540  1.284 19.256  79   0 0.118 3218   4 0.120
119041 1309.89 1830.42 20.533  1.886 18.647  81   0 0.115 3223   4 0.068
119043 1296.81 1829.59 20.389  1.780 18.608  81   0 0.106 3224   5 0.064
119044 1325.47 1828.48 21.017  2.002 19.015  80   0 0.176 3221   4 0.091
119047 1152.05 1830.10 20.598  1.934 18.665  83   0 0.142 3222   7 0.112
119048 1388.67 1831.68 20.356  1.810 18.546  83   0 0.093 3224   5 0.066
119050 1169.43 1836.40 19.885  1.502 18.383  84   0 0.081 3220   7 0.060
119051 1344.77 1830.98 20.693  1.885 18.808  82   1 0.121 3224   4 0.075
119055 1356.20 1833.25 20.771  2.089 18.681  82   1 0.139 3224   4 0.071
119056 1366.61 1833.10 20.729  1.996 18.732  81   0 0.114 3224   6 0.072
119057 1379.61 1833.20 20.509  1.878 18.630  81   1 0.111 3223   4 0.066
119061 1181.70 1832.85 20.522  1.568 18.954  83   0 0.116 3225   4 0.092
119062 1255.65 1834.80 20.196  1.812 18.383  82   0 0.092 3223   6 0.055
119063 1329.10 1834.42 20.165  1.741 18.425  83   0 0.074 3222   4 0.055
119064 1116.77 1835.13 20.148  1.708 18.440  85   0 0.094 3232   3 0.116
119065 1301.08 1834.42 20.774  1.999 18.775  82   0 0.148 3221   7 0.072
119066 1317.96 1834.69 20.462  1.636 18.826  81   0 0.112 3225   4 0.079
119067 1393.20 1834.08 21.106  2.044 19.062  84   0 0.178 3221   3 0.099
119068 1343.72 1836.40 21.116  2.618 18.498  82   0 0.208 3221   4 0.058
119073 1121.23 1838.63 20.561  2.059 18.502  85   0 0.145 3234   2 0.113
119074 1387.24 1836.73 21.003  1.929 19.074  81   0 0.145 3217   5 0.100
119077 1216.20 1840.38 20.673  1.923 18.751  80   0 0.129 3220   3 0.074
119078 1321.22 1838.40 21.022  2.008 19.014  81   0 0.180 3222   2 0.096
119080 1289.19 1839.69 20.429  1.511 18.918  81   0 0.101 3219   8 0.089
119081 1364.21 1840.77 20.271  1.739 18.532  83   0 0.086 3223   5 0.064
119082 1367.76 1839.25 99.999  9.999 19.180   0   0 9.999 3221   3 0.114
119084 1234.11 1840.33 20.666  1.632 19.034  82   0 0.141 3211  10 0.096
119088 1143.93 1843.43 20.662  1.908 18.754  82   1 0.132 3222   4 0.079
119089 1152.65 1843.76 20.543  1.913 18.629  81   0 0.125 3225   6 0.073
119090 1321.38 1844.00 20.619  1.855 18.764  83   0 0.107 3221   5 0.077
119092 1231.05 1844.00 99.999  9.999 19.148   0   0 9.999 3221   4 0.103
119093 1241.86 1845.09 20.238  1.767 18.471  83   0 0.094 3221   5 0.060
119094 1249.36 1844.36 20.813  1.763 19.050  83   0 0.140 3217   7 0.097
119095 1290.67 1843.43 99.999  9.999 19.273   0   0 9.999 3220   2 0.121
119097 1138.29 1846.33 20.233  1.418 18.816  84   0 0.092 3222   4 0.083
119098 1280.73 1847.97 20.268  1.657 18.611  81   1 0.079 3224   5 0.072
119099 1382.99 1845.46 21.107  2.001 19.106  82   0 0.183 3216   6 0.100
119101 1260.01 1844.55 21.045  1.812 19.233  80   0 0.229 3165   8 0.193
119102 1351.04 1846.46 20.830  2.058 18.772  83   1 0.164 3224   3 0.078
119104 1187.68 1848.07 20.721  2.017 18.704  82   0 0.142 3225   3 0.073
119105 1343.86 1848.09 20.496  1.976 18.520  81   0 0.099 3222   2 0.062
119108 1236.71 1847.87 21.016  1.888 19.128  81   0 0.210 3226   2 0.107
119113 1143.30 1849.44 99.999  9.999 18.719   0   0 9.999 3226   5 0.081
119114 1203.95 1850.03 20.811  1.725 19.086  84   0 0.184 3221   7 0.102
119115 1357.86 1849.40 20.110  1.400 18.709  83   0 0.089 3223   5 0.076
119116 1391.97 1849.47 99.999  9.999 18.981   0   0 9.999 3222   5 0.092
119119 1175.30 1851.31 20.935  2.256 18.679  82   0 0.226 3222   7 0.098
119120 1167.08 1851.48 99.999  9.999 18.971   0   0 9.999 3224   3 0.112
119121 1252.54 1851.49 99.999  9.999 19.063   0   0 9.999 3184   9 0.161
119122 1332.62 1851.04 21.599  2.298 19.301  79   0 0.254 3226   5 0.121
119123 1352.44 1852.60 20.090  1.029 19.060  83   0 0.072 3217   8 0.105
119127 1388.35 1852.11 20.657  1.487 19.170  81   0 0.103 3224   2 0.113
119131 1184.64 1855.53 20.395  1.530 18.865  82   0 0.113 3219   7 0.095
119133 1339.37 1854.59 20.604  1.731 18.873  80   0 0.147 3219   6 0.085
119134 1382.33 1854.55 20.695  1.636 19.059  81   0 0.153 3215   5 0.111
119136 1105.17 1856.26 19.252  9.999 99.999  84   0 0.157    0   0 9.999
119137 1153.45 1857.66 99.999  9.999 19.066   0   0 9.999 3218   9 0.136
119138 1319.62 1856.09 20.836  1.936 18.900  84   1 0.137 3222   3 0.095
119139 1357.00 1854.92 20.925  2.016 18.909  83   1 0.180 3219   4 0.091
119142 1303.74 1855.76 21.140  1.867 19.272  79   0 0.252 3203   3 0.146
119147 1137.61 1858.04 20.188  1.735 18.453  83   1 0.099 3223   6 0.063
119148 1208.27 1858.23 21.086  2.330 18.757  80   0 0.188 3222   5 0.076
119149 1232.08 1856.72 20.927  1.781 19.146  81   0 0.159 3218   6 0.105
119150 1280.54 1857.18 21.008  1.977 19.031  83   0 0.174 3222   6 0.103
119152 1163.42 1858.08 21.419  2.273 19.145  81   0 0.276 3216   5 0.126
119153 1314.96 1857.62 99.999  9.999 18.172   0   0 9.999 3226   7 0.053
119156 1142.76 1859.59 20.475  1.849 18.626  82   0 0.116 3215  12 0.073
119158 1103.33 1860.55 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119159 1268.75 1860.93 20.523  1.865 18.658  83   0 0.147 3223   2 0.075
119162 1194.19 1862.03 20.337  1.692 18.645  82   0 0.109 3228   4 0.070
119163 1358.44 1861.68 20.141  1.583 18.558  84   0 0.112 3227   4 0.093
119165 1127.33 1864.93 20.115  1.569 18.546  83   0 0.102 3221   8 0.071
119166 1211.14 1861.15 20.264  1.359 18.906  80   0 0.088 3221   3 0.083
119167 1351.96 1862.72 20.284  1.487 18.797  83   0 0.140 3226   3 0.108
119169 1108.80 1863.35 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119173 1237.32 1864.26 21.293  2.132 19.160  79   0 0.184 3206   7 0.110
119178 1161.14 1868.75 20.223  1.625 18.599  81   0 0.104 3220   6 0.067
119179 1164.89 1867.48 21.089  2.155 18.934  78   0 0.209 3223   6 0.088
119180 1180.33 1870.34 20.346  1.608 18.738  84   0 0.103 3219   9 0.075
119181 1214.86 1866.74 21.076  1.781 19.294  81   0 0.194 3220   5 0.119
119182 1302.06 1871.47 99.999  9.999 18.235   0   0 9.999 3223   5 0.050
119183 1304.68 1867.65 20.376  1.486 18.890  84   0 0.105 3227   3 0.087
119184 1254.04 1868.51 20.529  1.631 18.897  81   0 0.117 3225   2 0.097
119190 1199.69 1870.81 20.345  1.611 18.734  83   0 0.099 3223   4 0.073
119191 1206.68 1869.96 20.203  1.777 18.427  82   1 0.082 3223   3 0.054
119194 1141.91 1871.39 20.485  1.523 18.963  79   0 0.105 3216   6 0.091
119195 1360.11 1873.10 99.999  9.999 18.972   0   0 9.999 3166   1 0.184
119197 1368.56 1873.47 20.221  1.901 18.320  82   1 0.193 3218   5 0.112
119202 1306.60 1874.55 20.375  1.813 18.562  84   0 0.124 3225   7 0.069
119204 1111.07 1875.42 20.569  1.651 18.918  81   0 0.121 3228   1 0.104
119205 1181.00 1874.77 20.797  1.737 19.060  83   0 0.149 3222   2 0.098
119206 1220.44 1876.77 20.439  1.773 18.666  81   1 0.104 3222   6 0.071
119208 1361.61 1879.22 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119209 1374.47 1879.97 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119211 1301.29 1878.37 20.386  1.473 18.913  82   0 0.107 3224   6 0.095
119212 1364.97 1876.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119215 1197.88 1879.01 20.665  1.810 18.855  84   0 0.156 3223   5 0.089
119216 1266.32 1877.63 99.999  9.999 19.314   0   0 9.999 3224   5 0.152
119218 1175.41 1879.91 20.576  1.934 18.642  81   0 0.166 3222   4 0.069
119219 1234.90 1880.02 20.587  1.823 18.763  81   1 0.105 3224   4 0.078
119220 1286.71 1880.30 99.999  9.999 18.479   0   0 9.999 3228   5 0.082
119221 1105.39 1880.58 20.207  1.496 18.711  82   1 0.088 3231   5 0.102
119222 1321.37 1883.87 20.308  1.678 18.630  81   0 0.101 3224   3 0.071
119224 1270.91 1884.37 20.254  0.789 19.464  84   0 0.106 3207   3 0.162
119228 1190.64 1882.91 99.999  9.999 18.743   0   0 9.999 3220   7 0.084
119229 1278.95 1882.89 21.055  2.167 18.888  78   0 0.277 3223   2 0.135
119230 1330.62 1882.54 20.854  1.773 19.081  83   0 0.150 3224   3 0.124
119231 1312.00 1884.98 20.191  1.832 18.358  83   0 0.091 3223   8 0.057
119233 1150.38 1884.53 20.583  1.740 18.843  82   0 0.126 3224   6 0.085
119234 1285.44 1884.95 99.999  9.999 18.753   0   0 9.999 3224   5 0.092
119235 1339.02 1884.64 20.122  1.332 18.790  83   0 0.135 3220   8 0.103
119237 1159.97 1886.00 20.310  1.859 18.451  81   0 0.099 3221   7 0.055
119240 1108.11 1885.70 20.420  1.364 19.056  82   0 0.099 3217   7 0.113
119242 1127.04 1888.52 99.999  9.999 18.875   0   0 9.999 3224   4 0.090
119243 1137.43 1888.04 99.999  9.999 18.838   0   0 9.999 3217   7 0.079
119244 1266.19 1888.42 20.426  1.252 19.174  84   0 0.115 3226   2 0.128
119245 1269.64 1886.84 20.254  1.479 18.775  84   0 0.106 3226   2 0.086
119247 1131.71 1887.46 99.999  9.999 19.135   0   0 9.999 3220   6 0.104
119248 1390.31 1888.16 20.809  2.053 18.755  82   0 0.181 3229   1 0.140
119250 1164.07 1890.19 19.963  1.416 18.548  83   0 0.073 3228   0 0.063
119251 1346.41 1889.84 20.026  1.281 18.745  83   1 0.154 3209  20 0.166
119255 1357.83 1890.89 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119257 1139.02 1891.57 99.999  9.999 19.025   0   0 9.999 3221   8 0.095
119262 1286.28 1893.73 99.999  9.999 18.355   0   0 9.999 3229   5 0.092
119265 1102.30 1894.43 99.999  9.999 19.059   0   0 9.999 3209   8 0.115
119266 1370.61 1894.28 99.999  9.999 99.999   0   0 9.999    0   0 9.999
119269 1208.99 1896.68 20.161  1.342 18.819  82   0 0.088 3225   5 0.103
119270 1273.92 1895.91 20.299  1.757 18.542  84   0 0.126 3224   7 0.084
119271 1188.33 1897.22 20.658  1.853 18.805  82   0 0.154 3222   5 0.087
119272 1340.82 1896.54 20.547  1.634 18.913  83   0 0.179 3229   3 0.107
119273 1236.01 1899.30 20.662  1.853 18.809  80   1 0.138 3184   8 0.166
119274 1242.49 1898.63 20.589  2.016 18.574  81   1 0.136 3216   9 0.094
119278 1101.19 1898.90 99.999  9.999 19.043   0   0 9.999 3220   2 0.108
119279 1363.64 1899.16 20.174  1.641 18.533  83   0 0.156 3215   6 0.123
119281 1108.32 1900.93 20.415  1.480 18.934  83   0 0.107 3216   6 0.106
119282 1197.63 1901.31 99.999  9.999 18.403   0   0 9.999 3229   5 0.088
119283 1250.73 1901.11 20.459  1.979 18.480  83   0 0.128 3221   4 0.074
119284 1260.58 1899.47 20.743  1.662 19.081  82   0 0.147 3219   6 0.103
119285 1320.17 1901.36 20.341  1.599 18.742  84   0 0.148 3216   6 0.102
119286 1317.20 1900.08 20.341  1.316 19.025  84   0 0.148 3214   1 0.193
119287 1332.81 1903.45 19.963  1.522 18.441  83   0 0.087 3223   5 0.065
119288 1348.52 1900.78 19.795  1.651 18.144  85   0 0.125 3227   2 0.058
119291 1168.65 1901.02 20.909  1.880 19.030  82   0 0.145 3216   7 0.097
119292 1281.33 1902.33 20.407  1.889 18.518  83   0 0.137 3226   7 0.074
119293 1301.79 1902.76 99.999  9.999 18.682   0   0 9.999 3216   5 0.154
119294 1370.99 1901.26 20.190  1.578 18.613  85   0 0.114 3225   5 0.143
119295 1365.88 1902.17 20.594  1.809 18.785  81   0 0.171 3228   4 0.140
119296 1134.37 1903.62 20.061  1.498 18.562  83   0 0.076 3222   3 0.062
119302 1239.40 1906.82 99.999  9.999 18.999   0   0 9.999 3204   6 0.190
119303 1321.66 1904.88 20.093  1.360 18.734  83   0 0.102 3218   7 0.098
119304 1369.84 1904.18 20.866  2.543 18.324  84   0 0.190 3225   8 0.096
119308 1148.62 1910.23 20.256  1.740 18.517  82   1 0.095 3223   5 0.061
119309 1244.32 1906.09 20.952  1.895 19.058  82   0 0.172 3223   2 0.139
119320 1123.19 1911.73 21.442  2.183 19.259  83   0 0.294 3222   8 0.178
119321 1282.59 1912.07 21.291  2.040 19.251  83   0 0.269 3226   2 0.126
119322 1288.89 1913.20 20.459  2.129 18.330  84   0 0.122 3222   8 0.059
119324 1187.22 1915.03 20.485  1.279 19.206  83   1 0.134 3224   7 0.134
119325 1315.75 1914.26 20.454  1.987 18.468  81   0 0.118 3229   1 0.063
119326 1371.90 1912.96 99.999  9.999 19.052   0   0 9.999 3220   7 0.113
119328 1184.10 1914.04 99.999  9.999 18.971   0   0 9.999 3224   9 0.112
119329 1191.30 1915.91 20.390  1.545 18.845  83   0 0.118 3221   4 0.090
119331 1158.87 1915.59 20.882  1.666 19.216  81   0 0.154 3225   3 0.115
119332 1231.43 1916.73 20.474  1.979 18.495  81   1 0.132 3225   4 0.125
119335 1283.99 1918.12 20.204  1.704 18.500  83   0 0.086 3223   3 0.062
119336 1336.83 1916.85 20.742  1.754 18.988  81   0 0.140 3221   2 0.092
119340 1142.39 1918.40 19.518  1.173 18.344  84   0 0.054 3225   3 0.055
119344 1310.06 1918.83 99.999  9.999 19.022   0   0 9.999 3222   3 0.101
119348 1188.64 1923.45 20.106  1.673 18.433  84   0 0.100 3225   4 0.062
119349 1277.71 1921.03 99.999  9.999 18.799   0   0 9.999 3225   2 0.096
119351 1119.72 1921.23 99.999  9.999 19.086   0   0 9.999 3192   3 0.180
119352 1168.34 1922.71 20.761  1.487 19.274  82   0 0.139 3215   8 0.140
119353 1257.62 1921.22 20.657  1.743 18.915  81   0 0.141 3223   3 0.094
119354 1368.77 1924.31 99.999  9.999 19.294   0   0 9.999 3212   4 0.151
119356 1151.27 1922.12 99.999  9.999 19.031   0   0 9.999 3224   0 0.099
119357 1196.42 1926.16 20.184  1.520 18.664  82   1 0.099 3223   1 0.074
119358 1195.44 1922.22 99.999  9.999 18.868   0   0 9.999 3221   6 0.095
119359 1284.08 1922.79 20.417  1.577 18.840  84   0 0.102 3225   3 0.086
119360 1365.67 1920.90 99.999  9.999 18.839   0   0 9.999 3218   7 0.136
119361 1218.79 1923.34 20.963  1.887 19.076  80   0 0.186 3216   6 0.125
119362 1320.07 1923.75 20.271  1.840 18.431  82   0 0.103 3218   6 0.056
119363 1353.15 1923.10 20.973  1.647 19.326  83   0 0.206 3218   4 0.141
119366 1313.28 1924.82 20.867  2.287 18.580  83   0 0.167 3219   6 0.065
119367 1334.70 1925.20 20.258  1.820 18.437  82   0 0.097 3223   4 0.060
