# OGLE EWS map.dat file for OGLE-2024-BLG-0223
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
215005 1821.25 4170.25 99.999  9.999 20.125   0   0 9.999 2720   2 0.236
215007 1686.61 4170.45 99.999  9.999 20.246   0   0 9.999 2715   0 0.265
215008 1760.71 4171.71 99.999  9.999 19.934   0   0 9.999 2722   1 0.211
215011 1723.97 4172.97 99.999  9.999 19.718   0   0 9.999 2728   5 0.177
215012 1959.44 4171.68 99.999  9.999 20.003   0   0 9.999 2708   2 0.225
215014 1707.33 4172.29 99.999  9.999 20.428   0   0 9.999 2685   0 0.306
215015 1825.49 4175.26 99.999  9.999 19.841   0   0 9.999 2724   3 0.212
215016 1946.56 4173.19 99.999  9.999 19.740   0   0 9.999 2722   2 0.167
215018 1832.55 4173.95 99.999  9.999 19.790   0   0 9.999 2717   1 0.183
215020 1650.79 4174.24 99.999  9.999 20.268   0   0 9.999 2696   0 0.286
215021 1951.60 4174.50 99.999  9.999 20.132   0   0 9.999 2702   0 0.245
215022 1967.12 4173.76 99.999  9.999 20.535   0   0 9.999 2592   0 0.368
215025 1750.75 4177.25 99.999  9.999 20.030   0   0 9.999 2716   3 0.217
215026 1844.11 4176.09 99.999  9.999 19.924   0   0 9.999 2738   1 0.212
215027 1917.76 4176.46 99.999  9.999 19.476   0   0 9.999 2724   3 0.136
215034 1695.70 4178.07 99.999  9.999 20.134   0   0 9.999 2699   3 0.238
215035 1722.64 4178.36 99.999  9.999 19.814   0   0 9.999 2709   4 0.201
215036 1835.32 4180.30 99.999  9.999 19.717   0   0 9.999 2704   3 0.179
215037 1873.14 4180.64 99.999  9.999 20.104   0   0 9.999 2709   3 0.260
215038 1950.33 4179.67 99.999  9.999 20.230   0   0 9.999 2684   1 0.268
215039 1987.15 4179.82 99.999  9.999 19.901   0   0 9.999 2693   0 0.211
215041 1689.06 4181.42 99.999  9.999 20.057   0   0 9.999 2690   2 0.221
215042 1803.77 4181.23 99.999  9.999 19.966   0   0 9.999 2712   4 0.205
215043 1864.83 4183.38 99.999  9.999 19.961   0   0 9.999 2694   2 0.217
215044 1675.64 4183.38 99.999  9.999 19.809   0   0 9.999 2697   3 0.178
215045 1743.60 4183.04 99.999  9.999 20.548   0   0 9.999 2644   1 0.332
215046 1655.18 4185.61 99.999  9.999 19.928   0   0 9.999 2689   2 0.205
215047 1658.78 4182.85 99.999  9.999 20.551   0   0 9.999 2638   1 0.331
215048 1700.68 4183.86 99.999  9.999 19.735   0   0 9.999 2701   1 0.172
215049 1708.14 4183.98 99.999  9.999 20.217   0   0 9.999 2665   1 0.265
215050 1827.85 4183.28 99.999  9.999 20.761   0   0 9.999 2507   0 0.410
215051 1933.90 4184.36 99.999  9.999 19.798   0   0 9.999 2699   4 0.197
215052 1997.53 4187.86 99.999  9.999 19.654   0   0 9.999 2688   3 0.161
215054 1694.77 4185.92 99.999  9.999 19.779   0   0 9.999 2694   4 0.176
215055 1713.03 4184.73 99.999  9.999 20.480   0   0 9.999 2639   0 0.309
215056 1976.09 4187.31 99.999  9.999 20.383   0   0 9.999 2619   1 0.345
215057 1809.28 4186.06 99.999  9.999 20.321   0   0 9.999 2673   1 0.279
215061 1717.25 4186.33 99.999  9.999 20.150   0   0 9.999 2670   1 0.248
215062 1769.72 4188.72 99.999  9.999 19.843   0   0 9.999 2683   1 0.187
215063 1661.42 4187.41 99.999  9.999 20.219   0   0 9.999 2660   1 0.274
215064 1688.88 4188.33 99.999  9.999 20.110   0   0 9.999 2677   4 0.230
215068 1727.14 4189.19 99.999  9.999 19.747   0   0 9.999 2682   2 0.175
215069 1779.67 4189.00 99.999  9.999 20.005   0   0 9.999 2670   3 0.223
215071 1923.17 4189.43 99.999  9.999 20.328   0   0 9.999 2639   0 0.286
215072 1967.45 4189.96 99.999  9.999 20.079   0   0 9.999 2625   1 0.281
215075 1692.46 4189.73 99.999  9.999 20.372   0   0 9.999 2655   1 0.295
215076 1738.42 4190.67 99.999  9.999 19.809   0   0 9.999 2678   3 0.185
215077 1796.63 4194.59 99.999  9.999 19.702   0   0 9.999 2679   0 0.176
215078 1798.38 4190.93 99.999  9.999 19.974   0   0 9.999 2684   3 0.218
215079 1872.54 4194.50 99.999  9.999 19.870   0   0 9.999 2663   2 0.218
215080 1872.79 4190.11 99.999  9.999 19.976   0   0 9.999 2691   2 0.240
215081 1953.03 4190.29 99.999  9.999 20.072   0   0 9.999 2654   1 0.239
215082 1993.18 4189.84 99.999  9.999 20.276   0   0 9.999 2657   0 0.282
215086 1689.16 4193.51 99.999  9.999 19.885   0   0 9.999 2676   3 0.193
215087 1733.92 4191.61 99.999  9.999 19.838   0   0 9.999 2669   0 0.194
215088 1793.42 4191.37 99.999  9.999 20.136   0   0 9.999 2666   0 0.314
215089 1978.95 4192.29 99.999  9.999 19.961   0   0 9.999 2661   2 0.229
215090 1983.36 4193.00 99.999  9.999 19.946   0   0 9.999 2668   2 0.231
215093 1761.47 4192.40 99.999  9.999 19.969   0   0 9.999 2673   1 0.209
215094 1859.56 4195.22 99.999  9.999 20.135   0   0 9.999 2659   0 0.242
215096 1653.25 4192.90 99.999  9.999 20.477   0   0 9.999 2620   0 0.321
215097 1671.07 4193.92 99.999  9.999 20.175   0   0 9.999 2662   3 0.248
215098 1716.58 4194.88 99.999  9.999 19.545   0   0 9.999 2680   3 0.177
215099 1817.65 4194.16 99.999  9.999 20.118   0   0 9.999 2638   2 0.249
215100 1850.48 4194.78 99.999  9.999 19.986   0   0 9.999 2684   0 0.218
215102 1723.34 4196.36 99.999  9.999 19.400   0   0 9.999 2668   1 0.300
215103 1773.89 4195.02 99.999  9.999 20.191   0   0 9.999 2633   0 0.297
215104 1864.83 4194.47 99.999  9.999 20.707   0   0 9.999 2545   0 0.378
215106 1922.87 4197.27 99.999  9.999 19.835   0   0 9.999 2667   4 0.218
215107 1940.92 4194.89 99.999  9.999 20.070   0   0 9.999 2670   2 0.240
215109 1976.04 4197.44 99.999  9.999 19.810   0   0 9.999 2654   1 0.248
215112 1700.80 4198.24 99.999  9.999 19.816   0   0 9.999 2673   2 0.215
215113 1803.45 4199.00 99.999  9.999 19.787   0   0 9.999 2659   1 0.182
215114 1901.94 4198.68 99.999  9.999 19.898   0   0 9.999 2670   1 0.198
215117 1811.88 4197.94 99.999  9.999 20.081   0   0 9.999 2657   2 0.239
215118 1861.52 4201.15 99.999  9.999 20.193   0   0 9.999 2636   1 0.250
215119 1897.29 4200.01 99.999  9.999 20.020   0   0 9.999 2652   4 0.218
215122 1726.66 4203.51 99.999  9.999 18.742   0   0 9.999 2591   1 0.369
215123 1927.00 4201.59 99.999  9.999 19.823   0   0 9.999 2655   3 0.201
215124 1923.20 4203.02 99.999  9.999 19.923   0   0 9.999 2643   4 0.221
215126 1698.54 4202.95 99.999  9.999 19.800   0   0 9.999 2660   2 0.188
215129 1815.53 4204.12 99.999  9.999 20.454   0   0 9.999 2585   0 0.328
215133 1686.80 4205.99 99.999  9.999 20.198   0   0 9.999 2620   1 0.254
215134 1741.52 4208.54 99.999  9.999 19.993   0   0 9.999 2593   2 0.312
215135 1754.85 4206.84 99.999  9.999 19.733   0   0 9.999 2639   3 0.185
215136 1797.72 4207.16 99.999  9.999 20.041   0   0 9.999 2572   0 0.238
215137 1856.58 4206.10 99.999  9.999 20.486   0   0 9.999 2586   0 0.326
215138 1875.24 4206.59 99.999  9.999 20.462   0   0 9.999 2525   0 0.337
215139 1927.89 4207.42 99.999  9.999 20.088   0   0 9.999 2596   3 0.265
215140 1946.24 4208.26 99.999  9.999 20.205   0   0 9.999 2608   1 0.295
215143 1658.34 4208.47 99.999  9.999 19.926   0   0 9.999 2618   2 0.201
215147 1879.00 4208.12 99.999  9.999 20.238   0   0 9.999 2592   0 0.277
215149 1896.13 4209.95 99.999  9.999 19.967   0   0 9.999 2610   2 0.221
215150 1958.01 4208.99 99.999  9.999 20.701   0   0 9.999 2387   1 0.409
215155 1691.76 4211.99 99.999  9.999 19.832   0   0 9.999 2612   2 0.207
215156 1784.71 4211.03 99.999  9.999 19.941   0   0 9.999 2607   3 0.240
215157 1794.90 4212.42 99.999  9.999 20.113   0   0 9.999 2551   1 0.264
215158 1836.18 4209.70 99.999  9.999 20.382   0   0 9.999 2574   1 0.325
215159 1859.52 4211.76 99.999  9.999 20.260   0   0 9.999 2591   1 0.266
215161 1753.24 4211.91 99.999  9.999 20.156   0   0 9.999 2545   0 0.311
215162 1779.11 4211.96 99.999  9.999 20.159   0   0 9.999 2596   2 0.262
215163 1788.86 4212.21 99.999  9.999 20.098   0   0 9.999 2588   1 0.294
215164 1978.57 4211.77 99.999  9.999 19.521   0   0 9.999 2622   3 0.149
215166 1698.34 4215.70 99.999  9.999 20.000   0   0 9.999 2573   1 0.267
215167 1965.45 4213.89 99.999  9.999 19.631   0   0 9.999 2601   4 0.179
215172 1863.18 4213.55 99.999  9.999 19.877   0   0 9.999 2611   0 0.206
215173 1878.42 4213.09 99.999  9.999 20.698   0   0 9.999 2488   0 0.414
215176 1907.68 4215.68 99.999  9.999 19.680   0   0 9.999 2572   0 0.236
215177 1765.96 4214.72 99.999  9.999 20.545   0   0 9.999 2561   0 0.370
215178 1902.14 4217.66 99.999  9.999 20.448   0   0 9.999 2488   0 0.372
215179 1931.28 4218.01 99.999  9.999 19.731   0   0 9.999 2541   1 0.238
215182 1792.81 4216.59 99.999  9.999 20.658   0   0 9.999 2389   0 0.414
215185 1712.68 4216.81 99.999  9.999 20.374   0   0 9.999 2373   0 0.395
215186 1757.26 4217.86 20.837  1.497 19.340  66   0 0.166 2578   1 0.179
215188 1652.17 4218.97 99.999  9.999 20.504   0   0 9.999 2398   0 0.363
215189 1692.66 4218.58 99.999  9.999 20.241   0   0 9.999 2546   1 0.291
215190 1735.23 4221.62 99.999  9.999 19.857   0   0 9.999 2447   0 0.355
215191 1886.42 4218.44 99.999  9.999 19.970   0   0 9.999 2590   0 0.223
215192 1971.54 4219.75 99.999  9.999 19.816   0   0 9.999 2573   2 0.188
215194 1753.87 4224.69 20.814  1.001 19.813  65   1 0.238 2426   1 0.380
215195 1833.56 4219.70 99.999  9.999 19.763   0   0 9.999 2565   4 0.167
215196 1927.72 4219.15 99.999  9.999 20.773   0   0 9.999 2081   0 0.499
215197 1977.78 4219.56 99.999  9.999 20.001   0   0 9.999 2563   1 0.212
215199 1762.16 4221.13 99.999  9.999 20.497   0   0 9.999 2515   0 0.396
215200 1768.19 4221.26 99.999  9.999 19.767   0   0 9.999 2571   3 0.200
215201 1876.21 4222.07 99.999  9.999 19.841   0   0 9.999 2560   4 0.187
215202 1983.34 4220.92 99.999  9.999 20.225   0   0 9.999 2530   2 0.257
215204 1700.65 4221.29 99.999  9.999 20.045   0   0 9.999 2535   2 0.264
215205 1788.80 4221.82 99.999  9.999 19.988   0   0 9.999 2526   2 0.255
215206 1997.37 4221.79 99.999  9.999 20.138   0   0 9.999 2533   3 0.241
215209 1659.57 4223.40 99.999  9.999 20.464   0   0 9.999 2507   1 0.333
215210 1687.88 4224.64 99.999  9.999 19.891   0   0 9.999 2558   2 0.205
215214 1833.37 4225.45 99.999  9.999 20.003   0   0 9.999 2535   0 0.205
215215 1979.41 4227.57 99.999  9.999 20.158   0   0 9.999 2506   1 0.252
215216 1708.78 4226.38 99.999  9.999 19.975   0   0 9.999 2537   0 0.232
215217 1738.14 4227.17 99.999  9.999 18.828   0   0 9.999 2548   2 0.327
215218 1769.89 4225.41 99.999  9.999 20.333   0   0 9.999 2507   0 0.320
215219 1803.44 4226.82 99.999  9.999 19.959   0   0 9.999 2529   5 0.217
215220 1664.81 4228.22 99.999  9.999 19.990   0   0 9.999 2473   2 0.314
215221 1696.62 4226.51 99.999  9.999 19.838   0   0 9.999 2531   0 0.209
215224 1713.95 4227.59 99.999  9.999 19.957   0   0 9.999 2537   1 0.237
215225 1807.34 4226.58 99.999  9.999 20.267   0   0 9.999 2517   1 0.273
215226 1874.73 4226.67 99.999  9.999 20.579   0   0 9.999 2466   0 0.337
215227 1929.56 4228.11 21.623  1.304 20.319  64   0 0.416 2148   0 0.442
215228 1943.21 4227.82 21.886  1.934 19.952  62   0 0.349 2504   0 0.242
215230 1673.70 4229.46 99.999  9.999 20.031   0   0 9.999 2295   0 0.422
215231 1812.44 4228.50 99.999  9.999 20.501   0   0 9.999 2476   0 0.329
215232 1984.21 4228.90 99.999  9.999 20.085   0   0 9.999 2490   1 0.255
215233 1993.99 4230.04 99.999  9.999 20.239   0   0 9.999 2467   2 0.268
215234 1997.99 4228.20 99.999  9.999 19.678   0   0 9.999 2513   4 0.168
215237 1684.52 4229.04 99.999  9.999 20.623   0   0 9.999 2426   0 0.370
215238 1754.63 4230.25 21.263  1.501 19.762  66   0 0.317 2356   1 0.342
215239 1834.41 4229.78 99.999  9.999 20.123   0   0 9.999 2494   1 0.246
215240 1883.61 4230.43 99.999  9.999 19.927   0   0 9.999 2510   0 0.211
215241 1949.37 4227.95 99.999  9.999 20.580   0   0 9.999 2443   0 0.362
215242 1863.40 4231.81 99.999  9.999 20.053   0   0 9.999 2475   2 0.220
215243 1907.40 4232.83 99.999  9.999 19.610   0   0 9.999 2400   1 0.257
215244 1878.25 4232.35 99.999  9.999 20.407   0   0 9.999 2444   0 0.315
215247 1665.25 4233.52 99.999  9.999 19.571   0   0 9.999 2399   1 0.351
215248 1748.19 4235.93 99.999  9.999 19.386   0   0 9.999 2437   6 0.226
215249 1842.86 4234.40 99.999  9.999 20.147   0   0 9.999 2459   4 0.242
215250 1975.30 4235.84 99.999  9.999 20.051   0   0 9.999 2435   1 0.220
215252 1675.15 4235.01 99.999  9.999 19.731   0   0 9.999 2405   1 0.279
215253 1806.83 4233.79 99.999  9.999 20.478   0   0 9.999 2426   1 0.315
215254 1898.56 4235.14 99.999  9.999 20.203   0   0 9.999 2433   0 0.283
215255 1914.15 4234.79 99.999  9.999 20.075   0   0 9.999 2292   1 0.312
215256 1981.86 4234.15 99.999  9.999 19.824   0   0 9.999 2461   3 0.184
215257 1995.50 4233.71 99.999  9.999 19.852   0   0 9.999 2463   2 0.191
215263 1685.45 4236.10 99.999  9.999 20.227   0   0 9.999 2428   0 0.263
215264 1936.10 4236.41 99.999  9.999 19.544   0   0 9.999 2457   0 0.164
215265 1960.93 4235.74 99.999  9.999 19.768   0   0 9.999 2466   3 0.172
215267 1731.20 4234.94 99.999  9.999 19.882   0   0 9.999 2402   0 0.260
215268 1830.16 4237.01 99.999  9.999 20.066   0   0 9.999 2425   4 0.230
215269 1862.59 4236.27 99.999  9.999 20.005   0   0 9.999 2446   1 0.218
215270 1763.81 4238.27 99.999  9.999 19.974   0   0 9.999 2430   0 0.240
215272 1789.81 4238.01 99.999  9.999 20.296   0   0 9.999 2384   0 0.307
215273 1889.62 4238.36 99.999  9.999 20.223   0   0 9.999 2374   0 0.315
215274 1897.49 4240.33 99.999  9.999 20.147   0   0 9.999 2389   0 0.264
215275 1922.60 4238.31 99.999  9.999 20.087   0   0 9.999 2411   1 0.305
215277 1758.96 4239.55 99.999  9.999 19.770   0   0 9.999 2414   2 0.218
215278 1858.94 4239.97 99.999  9.999 19.800   0   0 9.999 2400   1 0.183
215280 1871.04 4239.81 99.999  9.999 20.545   0   0 9.999 2349   0 0.358
215284 1806.97 4238.74 99.999  9.999 20.775   0   0 9.999 2321   1 0.394
215286 1688.76 4242.94 99.999  9.999 20.048   0   0 9.999 2351   1 0.244
215287 1667.96 4241.19 99.999  9.999 20.290   0   0 9.999 2325   0 0.321
215288 1840.27 4246.48 99.999  9.999 19.689   0   0 9.999 2330   5 0.174
215292 1707.76 4244.85 20.291  0.626 19.665  61   0 0.196 2295   1 0.268
215293 1828.07 4245.03 99.999  9.999 20.455   0   0 9.999 2309   1 0.312
215294 1974.11 4247.12 99.999  9.999 20.236   0   0 9.999 2289   0 0.275
215296 1928.32 4245.15 99.999  9.999 19.946   0   0 9.999 2338   0 0.233
215297 1950.28 4246.53 99.999  9.999 19.685   0   0 9.999 2323   3 0.164
215298 1978.21 4245.72 99.999  9.999 20.246   0   0 9.999 2314   0 0.266
215303 1922.34 4246.83 99.999  9.999 19.770   0   0 9.999 2317   2 0.211
215304 1723.64 4249.72 99.999  9.999 19.802   0   0 9.999 2216   1 0.325
215305 1729.23 4247.69 99.999  9.999 20.008   0   0 9.999 2237   2 0.272
215306 1808.26 4246.66 99.999  9.999 20.583   0   0 9.999 2251   0 0.356
215307 1876.97 4247.55 99.999  9.999 20.419   0   0 9.999 2270   0 0.309
215308 1882.99 4247.37 99.999  9.999 19.951   0   0 9.999 2322   2 0.218
215310 1674.48 4249.06 99.999  9.999 19.680   0   0 9.999 2291   2 0.163
215311 1931.89 4247.86 99.999  9.999 20.086   0   0 9.999 2285   0 0.263
215314 1650.38 4250.76 99.999  9.999 19.958   0   0 9.999 2254   2 0.212
215315 1799.30 4250.04 99.999  9.999 20.269   0   0 9.999 2235   1 0.296
215316 1861.61 4248.48 99.999  9.999 20.672   0   0 9.999 2212   0 0.367
215317 1916.77 4249.49 99.999  9.999 19.685   0   0 9.999 2293   2 0.183
215322 1820.11 4251.82 99.999  9.999 20.053   0   0 9.999 2249   1 0.222
215323 1955.95 4250.19 99.999  9.999 19.955   0   0 9.999 2264   0 0.217
215327 1663.68 4252.77 99.999  9.999 19.991   0   0 9.999 2227   0 0.221
215328 1727.31 4253.15 99.999  9.999 20.007   0   0 9.999 2084   1 0.425
215329 1788.71 4252.66 99.999  9.999 20.148   0   0 9.999 2222   0 0.239
215330 1833.41 4253.59 99.999  9.999 19.734   0   0 9.999 2225   1 0.172
215331 1904.54 4253.06 99.999  9.999 19.823   0   0 9.999 2234   0 0.193
215332 1679.87 4253.32 99.999  9.999 20.333   0   0 9.999 2213   1 0.285
215333 1770.03 4254.23 99.999  9.999 20.483   0   0 9.999 2174   0 0.324
215336 1698.91 4255.43 99.999  9.999 19.968   0   0 9.999 2185   1 0.257
215337 1800.57 4253.49 99.999  9.999 20.183   0   0 9.999 2212   0 0.261
215339 1658.88 4255.98 99.999  9.999 19.893   0   0 9.999 2189   2 0.192
215340 1775.63 4255.91 99.999  9.999 19.976   0   0 9.999 2189   0 0.203
215341 1981.81 4255.77 99.999  9.999 20.350   0   0 9.999 2050   0 0.346
215343 1694.71 4256.82 99.999  9.999 20.192   0   0 9.999 2162   1 0.280
215344 1964.95 4256.67 99.999  9.999 19.880   0   0 9.999 2182   3 0.214
215346 1889.72 4258.01 99.999  9.999 19.798   0   0 9.999 2163   3 0.187
215347 1933.45 4257.32 99.999  9.999 20.151   0   0 9.999 2146   0 0.272
215349 1899.93 4257.88 99.999  9.999 20.493   0   0 9.999 2103   0 0.328
215351 1878.06 4260.37 99.999  9.999 20.224   0   0 9.999 2119   0 0.261
215353 1863.49 4260.13 99.999  9.999 19.653   0   0 9.999 2146   3 0.161
215354 1870.58 4260.42 99.999  9.999 20.032   0   0 9.999 2140   0 0.228
215355 1683.87 4262.05 99.999  9.999 20.126   0   0 9.999 2105   2 0.245
215356 1977.55 4261.43 99.999  9.999 20.303   0   0 9.999 1943   0 0.391
215360 1814.18 4263.64 99.999  9.999 19.822   0   0 9.999 2106   1 0.190
215361 1944.15 4262.86 99.999  9.999 20.282   0   0 9.999 2080   0 0.281
215362 1965.83 4262.14 99.999  9.999 20.402   0   0 9.999 2077   0 0.333
215365 1662.50 4265.13 99.999  9.999 20.231   0   0 9.999 2070   1 0.276
215366 1674.66 4264.24 99.999  9.999 20.032   0   0 9.999 2086   1 0.240
215367 1807.12 4264.87 99.999  9.999 20.472   0   0 9.999 2054   0 0.332
215369 1714.74 4264.40 99.999  9.999 19.803   0   0 9.999 2057   2 0.261
215370 1817.54 4266.26 99.999  9.999 19.717   0   0 9.999 2071   3 0.176
215371 1758.66 4265.31 99.999  9.999 20.361   0   0 9.999 2040   0 0.314
215375 1883.12 4267.72 99.999  9.999 20.973   0   0 9.999 1870   0 0.439
215376 1994.21 4267.57 99.999  9.999 20.400   0   0 9.999 1997   0 0.302
215377 1744.84 4267.84 99.999  9.999 20.079   0   0 9.999 2043   2 0.249
215378 1749.89 4270.78 99.999  9.999 19.881   0   0 9.999 2024   1 0.206
215379 1962.93 4269.74 99.999  9.999 20.165   0   0 9.999 2010   1 0.257
215380 1703.16 4270.16 99.999  9.999 19.987   0   0 9.999 2027   1 0.245
215381 1858.26 4268.91 99.999  9.999 20.033   0   0 9.999 2028   1 0.227
215382 1716.47 4273.40 99.999  9.999 20.267   0   0 9.999 1963   0 0.309
215383 1721.90 4271.33 99.999  9.999 20.218   0   0 9.999 1981   1 0.294
215384 1794.81 4272.31 99.999  9.999 20.123   0   0 9.999 2000   1 0.261
215385 1816.62 4273.75 99.999  9.999 20.052   0   0 9.999 1918   0 0.271
215387 1692.93 4273.62 99.999  9.999 19.839   0   0 9.999 1978   0 0.212
215388 1844.01 4271.79 99.999  9.999 20.334   0   0 9.999 1970   0 0.295
215389 1899.98 4273.47 99.999  9.999 20.223   0   0 9.999 1957   1 0.272
215390 1910.44 4273.45 99.999  9.999 20.238   0   0 9.999 1958   0 0.279
215391 1995.51 4274.13 99.999  9.999 19.710   0   0 9.999 1952   0 0.172
215394 1810.02 4273.29 99.999  9.999 20.321   0   0 9.999 1883   0 0.332
215395 1821.67 4273.59 99.999  9.999 19.892   0   0 9.999 1962   3 0.217
215397 1655.61 4276.02 99.999  9.999 19.861   0   0 9.999 1939   2 0.197
215398 1708.36 4274.50 99.999  9.999 20.127   0   0 9.999 1956   0 0.268
215400 1766.47 4276.43 99.999  9.999 19.910   0   0 9.999 1935   1 0.203
215402 1727.83 4276.97 99.999  9.999 19.947   0   0 9.999 1919   1 0.221
215403 1739.96 4277.40 99.999  9.999 20.087   0   0 9.999 1908   1 0.258
215404 1835.64 4277.98 99.999  9.999 19.780   0   0 9.999 1908   2 0.183
215405 1964.74 4277.96 99.999  9.999 19.661   0   0 9.999 1902   2 0.200
215407 1998.44 4278.80 99.999  9.999 20.460   0   0 9.999 1855   0 0.332
215408 1698.52 4279.58 99.999  9.999 20.596   0   0 9.999 1372   0 0.492
215409 1882.63 4280.74 99.999  9.999 20.257   0   0 9.999 1854   0 0.266
215410 1904.10 4279.95 99.999  9.999 20.046   0   0 9.999 1879   2 0.245
215412 1657.37 4281.10 99.999  9.999 19.979   0   0 9.999 1869   0 0.236
215413 1841.52 4281.76 99.999  9.999 19.917   0   0 9.999 1850   2 0.196
215414 1898.90 4280.91 99.999  9.999 20.307   0   0 9.999 1832   0 0.293
215415 1957.54 4282.96 99.999  9.999 20.656   0   0 9.999 1732   0 0.433
215417 1684.14 4280.46 20.755  1.042 19.713  51   0 0.221 1884   0 0.254
215418 1740.37 4281.59 99.999  9.999 20.236   0   0 9.999 1806   0 0.291
215419 1908.71 4281.57 99.999  9.999 20.556   0   0 9.999 1804   0 0.368
215420 1983.99 4281.64 99.999  9.999 19.989   0   0 9.999 1860   1 0.247
215421 1731.10 4282.44 99.999  9.999 20.018   0   0 9.999 1849   0 0.222
215422 1773.60 4281.92 99.999  9.999 19.879   0   0 9.999 1854   0 0.223
215423 1793.05 4282.75 99.999  9.999 19.985   0   0 9.999 1847   1 0.236
215424 1836.20 4285.39 99.999  9.999 20.032   0   0 9.999 1792   3 0.221
215426 1832.41 4283.01 99.999  9.999 20.201   0   0 9.999 1820   1 0.266
215427 1873.03 4283.50 99.999  9.999 20.501   0   0 9.999 1794   0 0.315
215428 1756.09 4287.57 99.999  9.999 19.814   0   0 9.999 1743   1 0.243
215430 1660.69 4285.87 99.999  9.999 19.720   0   0 9.999 1769   5 0.180
215431 1683.33 4284.94 99.999  9.999 19.808   0   0 9.999 1781   1 0.269
215432 1705.56 4286.08 99.999  9.999 19.721   0   0 9.999 1258   0 0.541
215433 1910.72 4286.93 99.999  9.999 19.813   0   0 9.999 1754   0 0.199
215435 1843.04 4285.66 99.999  9.999 20.501   0   0 9.999 1761   0 0.319
215436 1883.09 4288.57 99.999  9.999 19.220   0   0 9.999 1744   1 0.127
215437 1954.05 4288.13 99.999  9.999 20.453   0   0 9.999 1709   0 0.354
215438 1997.83 4288.62 99.999  9.999 20.194   0   0 9.999 1620   0 0.361
215439 1866.40 4289.06 99.999  9.999 19.886   0   0 9.999 1712   0 0.192
215441 1687.92 4289.69 99.999  9.999 19.989   0   0 9.999 1683   0 0.349
215442 1773.38 4290.84 99.999  9.999 20.202   0   0 9.999 1673   0 0.279
215443 1849.60 4289.02 99.999  9.999 20.294   0   0 9.999 1701   0 0.276
215444 1859.87 4289.26 99.999  9.999 20.180   0   0 9.999 1699   0 0.249
215445 1894.35 4289.16 99.999  9.999 20.435   0   0 9.999 1673   0 0.334
215447 1876.71 4292.61 99.999  9.999 19.843   0   0 9.999 1617   1 0.200
215448 1987.11 4290.44 99.999  9.999 20.128   0   0 9.999 1696   2 0.263
215451 1717.57 4292.36 99.999  9.999 19.500   0   0 9.999 1684   1 0.142
215452 1908.04 4292.08 99.999  9.999 20.267   0   0 9.999 1654   0 0.283
215453 1673.86 4291.71 99.999  9.999 20.594   0   0 9.999 1580   0 0.403
215454 1969.31 4293.37 21.942  2.066 19.876  43   0 0.366 1614   1 0.221
215456 1722.65 4293.78 99.999  9.999 20.160   0   0 9.999 1598   1 0.249
215457 1811.61 4294.84 99.999  9.999 19.865   0   0 9.999 1573   1 0.224
215458 1891.59 4294.65 99.999  9.999 19.718   0   0 9.999 1584   0 0.179
215460 1734.00 4295.47 99.999  9.999 20.067   0   0 9.999 1566   1 0.243
215462 1738.39 4295.40 99.999  9.999 20.187   0   0 9.999 1552   0 0.271
215463 1800.73 4296.44 99.999  9.999 19.779   0   0 9.999 1540   2 0.218
215464 1822.07 4294.92 99.999  9.999 20.309   0   0 9.999 1543   0 0.337
215465 1870.34 4297.70 99.999  9.999 19.801   0   0 9.999 1502   2 0.185
215466 1957.76 4295.94 99.999  9.999 19.420   0   0 9.999 1555   2 0.156
215468 1926.52 4297.62 99.999  9.999 20.086   0   0 9.999 1501   0 0.261
215469 1732.41 4300.03 99.999  9.999 19.808   0   0 9.999 1430   1 0.197
215473 1667.39 4297.85 99.999  9.999 20.405   0   0 9.999 1458   0 0.325
215478 1653.38 4303.91 99.999  9.999 19.872   0   0 9.999 1274   1 0.249
215479 1653.55 4298.90 99.999  9.999 20.215   0   0 9.999 1414   0 0.328
215480 1968.14 4299.02 99.999  9.999 20.623   0   0 9.999 1400   0 0.370
215481 1710.34 4301.65 21.805  2.432 19.374  42   0 0.381 1364   2 0.136
215482 1737.59 4301.37 99.999  9.999 20.312   0   0 9.999 1366   0 0.289
215483 1808.00 4300.75 99.999  9.999 20.175   0   0 9.999 1416   0 0.288
215484 1993.72 4302.44 99.999  9.999 19.869   0   0 9.999 1338   1 0.251
215486 1802.80 4302.03 99.999  9.999 20.159   0   0 9.999 1345   1 0.274
215487 1905.70 4304.72 99.999  9.999 20.324   0   0 9.999 1240   0 0.302
215488 1963.90 4301.58 99.999  9.999 20.386   0   0 9.999 1364   0 0.315
215489 1698.45 4303.37 99.999  9.999 19.999   0   0 9.999 1308   3 0.245
215490 1885.63 4302.58 99.999  9.999 20.522   0   0 9.999 1292   0 0.324
215491 1984.46 4302.99 99.999  9.999 19.944   0   0 9.999 1318   0 0.238
215494 1742.69 4305.00 99.999  9.999 20.259   0   0 9.999 1247   0 0.302
215495 1839.25 4306.89 99.999  9.999 19.903   0   0 9.999 1197   1 0.222
215497 1809.93 4305.23 99.999  9.999 19.748   0   0 9.999 1266   0 0.302
215499 1652.19 4306.65 99.999  9.999 20.393   0   0 9.999 1135   0 0.383
